Date,NZD/USD,NZD/GBP,NZD/AUD,NZD/JPY,NZD/EUR,NZD/CAD,NZD/KRW,NZD/CNY,NZD/MYR,NZD/HKD,NZD/IDR,NZD/THB,NZD/SGD,NZD/TWD,NZD/INR,NZD/PHP,NZD/VND
1999-06-10,0.5347,0.3336,0.826,59.98,0.5082,0.7933,641.07,4.4259,2.0313,4.151,3995.89,20.5556,0.8969,17.0651,23.2519,21.1989,7461.31
1999-06-11,0.5299,0.3278,0.8328,59.17,0.4981,0.7911,635.85,4.3862,2.0131,4.1137,3954.1,20.3241,0.8877,16.9173,23.075,20.9953,7394.32
1999-06-12,0.5332,0.3301,0.8347,59.33,0.4999,0.7971,638.43,4.4135,2.0256,4.1394,4098,20.4194,0.8977,16.9955,23.2107,21.1021,7441.71
1999-06-13,0.5267,0.3289,0.8302,58.78,0.5027,0.7883,631.17,4.3597,2.0009,4.0889,4063.66,20.1627,0.8905,16.7883,22.9356,20.9449,7351.24
1999-06-14,0.5242,0.3289,0.8242,58.05,0.4976,0.7819,624.51,4.339,1.9915,4.0695,3943.94,20.0747,0.886,16.6927,22.8005,20.8612,7316.87
1999-06-15,0.5162,0.3255,0.8171,57.37,0.4949,0.7718,614.46,4.2728,1.9611,4.0074,3910.23,19.8062,0.8729,16.4379,22.4525,20.517,7205.2
1999-06-16,0.5096,0.3207,0.8085,57,0.4874,0.7638,602.52,4.2181,1.936,3.9561,3886.73,19.508,0.8601,16.2019,22.1552,20.2546,7114.08
1999-06-17,0.5109,0.3214,0.8113,56.72,0.4876,0.7608,604.7,4.2289,1.9409,3.9662,3957.01,19.5728,0.862,16.2691,22.2092,20.3318,7132.49
1999-06-18,0.5156,0.3241,0.8103,57.09,0.4909,0.77,608.61,4.2678,1.9588,4.0027,3956.64,19.768,0.8684,16.3927,22.4238,20.4544,7198.11
1999-06-19,0.5173,0.3223,0.8078,56.78,0.4897,0.7716,612.71,4.2819,1.9652,4.0159,3981.91,20.0718,0.8702,16.4363,22.4874,20.5503,7221.59
1999-06-20,0.5123,0.3194,0.8048,55.91,0.4844,0.7624,609.6,4.2405,1.9462,3.9771,4017.65,19.8855,0.8631,16.2619,22.2957,20.3876,7151.78
1999-06-21,0.5174,0.3217,0.8032,56.55,0.4843,0.7738,616.19,4.2827,1.9656,4.0167,4086.49,20.0835,0.8732,16.4238,22.497,20.5672,7223.76
1999-06-22,0.5176,0.3225,0.8021,56.75,0.4893,0.7716,616.42,4.2844,1.9664,4.0182,4088.07,20.0912,0.8735,16.4302,22.5057,20.5648,7226.55
1999-06-23,0.5223,0.3251,0.809,57.18,0.4937,0.7779,623.28,4.3233,1.9842,4.0547,4359.35,20.4965,0.8841,16.5952,22.7205,20.8221,7292.96
1999-06-24,0.5277,0.3286,0.8128,58.46,0.498,0.7859,630.26,4.368,2.0047,4.0967,4564.45,20.9053,0.8955,16.7508,22.9501,21.2247,7368.9
1999-06-25,0.5266,0.3253,0.8131,58.47,0.4974,0.784,626.85,4.3589,2.0006,4.0881,4543.14,20.7794,0.8847,16.7318,22.9076,21.1673,7353.53
1999-06-26,0.5339,0.327,0.8169,57.67,0.5073,0.7889,635.84,4.4193,2.0283,4.1448,4375.82,21.0841,0.9027,16.9476,23.2225,21.3006,7457.88
1999-06-27,0.5309,0.3279,0.8164,57.85,0.5123,0.7832,631.74,4.3945,2.0169,4.1215,4206.42,20.9408,0.894,16.8524,23.0946,21.1809,7416.77
1999-06-28,0.5356,0.3327,0.8155,57.11,0.514,0.7869,639.08,4.4334,2.0348,4.158,4257.15,21.168,0.9043,17.0016,23.3098,21.3684,7481.9
1999-06-29,0.5282,0.3286,0.809,55.93,0.5106,0.7786,629.27,4.3721,2.0066,4.1005,4276.52,20.8508,0.8931,16.756,22.9877,21.0732,7380.1
1999-06-30,0.5254,0.3255,0.8088,55.23,0.5054,0.7754,629.61,4.3489,1.996,4.0788,4306.15,20.9888,0.8888,16.6513,22.8737,21.1979,7342.03
1999-07-01,0.5254,0.3238,0.8097,55.13,0.5056,0.7746,631.96,4.3489,1.996,4.0788,4327.43,21.0646,0.8897,16.6672,22.8711,21.0928,7340.45
1999-07-02,0.5238,0.3229,0.8101,56.43,0.5031,0.7708,628.75,4.3357,1.9899,4.0664,4379.18,21.0088,0.8919,16.6428,22.7753,21.0809,7323.33
1999-07-03,0.5208,0.321,0.8114,55.38,0.502,0.7695,626.2,4.3108,1.9785,4.0431,4314.42,20.9726,0.8859,16.558,22.6526,20.9342,7280.35
1999-07-04,0.5244,0.3213,0.8082,54.95,0.4997,0.774,633.12,4.3381,1.9922,4.0742,4417.44,21.2202,0.8954,16.6619,22.8276,21.168,7332.77
1999-07-05,0.5254,0.3223,0.8067,54.72,0.5035,0.7729,634.63,4.3489,1.996,4.082,4636.8,21.7626,0.902,16.6937,22.8711,21.4868,7352.8
1999-07-06,0.5171,0.314,0.7963,53.69,0.4914,0.761,626.65,4.2802,1.9645,4.0175,4445.83,21.208,0.8838,16.4143,22.5124,21.1473,7235.6
1999-07-07,0.5178,0.3156,0.7921,54.46,0.4962,0.7621,626.74,4.286,1.9671,4.0229,4376.59,21.1759,0.8826,16.4365,22.5351,21.0983,7245.39
1999-07-08,0.5145,0.312,0.7896,54.55,0.4908,0.7546,626.31,4.2587,1.9546,3.9973,4359.75,21.4354,0.8823,16.3317,22.4197,21.0925,7199.21
1999-07-09,0.5139,0.3119,0.7826,54.61,0.4883,0.7511,625.58,4.2537,1.9523,3.9926,4303.6,21.2247,0.8772,16.3127,22.4039,21.0165,7190.82
1999-07-10,0.5166,0.3142,0.7917,55.35,0.4859,0.7572,628.41,4.2761,1.9626,4.0136,4297.42,21.1441,0.8771,16.3984,22.5371,21.1269,7228.6
1999-07-11,0.518,0.3145,0.794,55,0.4854,0.76,629.57,4.2877,1.9679,4.0245,4123.81,21.0122,0.8768,16.4324,22.5982,21.1842,7248.45
1999-07-12,0.518,0.3129,0.7888,54.4,0.4835,0.7638,628.05,4.2877,1.9679,4.0245,4052.82,20.9357,0.8751,16.4168,22.5826,21.0288,7248.97
1999-07-13,0.5227,0.3159,0.7901,55.5,0.487,0.7675,630.61,4.3266,1.9858,4.061,4064.15,20.432,0.8759,16.5815,22.7849,20.8015,7315.53
1999-07-14,0.5227,0.3158,0.7897,55.63,0.4871,0.7689,629.02,4.3266,1.9858,4.061,4035.91,20.5444,0.8759,16.5921,22.7875,20.9583,7315.79
1999-07-15,0.5209,0.3145,0.7885,55.99,0.4873,0.765,626.02,4.3117,1.9789,4.047,4050.16,20.7924,0.8742,16.5349,22.683,21.0944,7290.6
1999-07-16,0.5185,0.3139,0.7867,55.54,0.484,0.7627,623.96,4.2918,1.9698,4.0284,4012.77,20.88,0.8708,16.4483,22.5267,21.0387,7257
1999-07-17,0.5142,0.3113,0.7865,55.23,0.4844,0.7566,618.79,4.2562,1.9535,3.9949,3979.49,20.7068,0.8635,16.3119,22.2987,20.638,7197.33
1999-07-18,0.5168,0.3127,0.7877,55.23,0.4861,0.7611,622.44,4.2777,1.9633,4.0152,4043.43,20.3605,0.8667,16.3944,22.4528,20.7217,7234.24
1999-07-19,0.5173,0.3119,0.7876,54.91,0.4798,0.7625,623.27,4.2819,1.9652,4.019,4215.57,20.4285,0.8715,16.4102,22.4797,20.9745,7243.05
1999-07-20,0.5084,0.3071,0.7842,54.2,0.4703,0.7534,613.73,4.2082,1.9314,3.9499,4180.51,20.0296,0.8535,16.1279,22.0878,20.5119,7118.43
1999-07-21,0.5109,0.3073,0.788,54.9,0.4742,0.7567,615.56,4.2289,1.9409,3.9693,4060.81,20.0255,0.8557,16.2123,22.2015,20.6128,7152.67
1999-07-22,0.5106,0.3059,0.7919,53.79,0.4685,0.7595,614.45,4.2264,1.9398,3.967,3954.69,20.2439,0.8562,16.1925,22.1681,20.6773,7148.47
1999-07-23,0.5089,0.305,0.7894,53.72,0.4705,0.7601,613.44,4.2123,1.9333,3.9538,3738.8,20.0493,0.8504,16.1437,22.0663,20.5321,7126.19
1999-07-24,0.5118,0.3058,0.7899,53.89,0.4722,0.7619,616.42,4.2363,1.9443,3.9763,3790.74,20.1002,0.8565,16.2357,22.21,20.7003,7167.83
1999-07-25,0.514,0.308,0.7939,54.53,0.4765,0.762,619.65,4.255,1.9529,3.9938,3566.97,20.1253,0.8575,16.3071,22.323,20.7142,7199.08
1999-07-26,0.5161,0.308,0.7937,54.71,0.4778,0.7648,621.97,4.2719,1.9607,4.0097,3566.34,20.1661,0.8598,16.367,22.3966,20.7504,7228.31
1999-07-27,0.5153,0.3099,0.7906,54.29,0.4827,0.7587,620.11,4.2653,1.9576,4.0035,3486.13,19.9015,0.8586,16.3468,22.3722,20.6358,7218.65
1999-07-28,0.5127,0.3102,0.7889,53.74,0.484,0.7556,615.2,4.2438,1.9478,3.9833,3511.3,19.9552,0.8571,16.2591,22.2593,20.5573,7181.97
1999-07-29,0.5083,0.3083,0.7891,53.1,0.4831,0.7485,609.63,4.2074,1.931,3.9491,3536.88,19.7302,0.8491,16.1145,22.0631,20.4215,7119.82
1999-07-30,0.5117,0.3121,0.7916,53.82,0.4863,0.7537,613.71,4.2355,1.944,3.9755,3492.49,19.7625,0.8506,16.2274,22.2158,20.5172,7167.96
1999-07-31,0.5082,0.3091,0.7948,52.92,0.4817,0.7472,607.47,4.2065,1.9307,3.9483,3421.89,19.5894,0.842,16.1062,22.0537,20.4022,7119.69
1999-08-01,0.5096,0.3101,0.7983,53.01,0.4846,0.747,607.91,4.2181,1.936,3.9592,3410.64,19.6737,0.8502,16.1557,22.1017,20.433,7140.07
1999-08-02,0.5111,0.3104,0.7964,53.19,0.4855,0.7512,608.68,4.2305,1.9417,3.9709,3488.4,19.7928,0.8535,16.1878,22.1719,20.4931,7161.09
1999-08-03,0.5132,0.3125,0.7991,53.85,0.4896,0.7537,607.85,4.2479,1.9497,3.9872,3476.63,19.6987,0.8544,16.2647,22.2579,20.5773,7191.03
1999-08-04,0.5149,0.3173,0.8072,54.04,0.4964,0.7533,610.88,4.262,1.9561,4.0004,3526.37,19.8554,0.8601,16.3237,22.3316,20.6455,7214.85
1999-08-05,0.5127,0.3159,0.8026,54.42,0.4908,0.7521,606.61,4.2438,1.9478,3.9833,3504.1,19.8241,0.8554,16.2643,22.2567,20.5573,7183.51
1999-08-06,0.5096,0.3146,0.7992,53.58,0.4905,0.75,603.8,4.2181,1.936,3.9592,3509.3,19.8114,0.8515,16.1608,22.1068,20.4839,7138.8
1999-08-07,0.51,0.3141,0.798,53.5,0.49,0.7519,601.5,4.2214,1.9375,3.9623,3541.32,19.8888,0.8546,16.1786,22.1191,20.5255,7144.65
1999-08-08,0.5122,0.3145,0.7974,53.58,0.4903,0.7518,600.76,4.2397,1.9459,3.9794,3634.85,19.9513,0.8582,16.2587,22.2247,20.6653,7175.73
1999-08-09,0.5131,0.3163,0.7989,53.83,0.4931,0.752,600.27,4.2471,1.9493,3.9864,3620.68,19.9011,0.8557,16.2666,22.2535,20.6503,7188.86
1999-08-10,0.517,0.3201,0.7987,54.36,0.5007,0.7563,610.84,4.2794,1.9641,4.0167,3589.93,19.9133,0.8619,16.3851,22.4227,20.7555,7243.76
1999-08-11,0.5219,0.3218,0.8077,54.71,0.5053,0.7648,614.45,4.32,1.9827,4.0548,3703.69,20.2503,0.8712,16.5509,22.6561,21.0045,7312.16
1999-08-12,0.5162,0.3191,0.8041,54.65,0.5007,0.7552,607.02,4.2728,1.9611,4.0105,3614.5,20.0136,0.861,16.3753,22.388,20.8267,7231.78
1999-08-13,0.5136,0.3161,0.8029,54.19,0.4934,0.7546,602.62,4.2512,1.9512,3.9903,3591.26,19.8742,0.8578,16.2773,22.2752,20.7474,7195.61
1999-08-14,0.5136,0.3183,0.8031,54.39,0.499,0.7526,602.76,4.2512,1.9512,3.9903,3593.77,19.8896,0.8569,16.2825,22.2804,20.7988,7194.84
1999-08-15,0.5107,0.3154,0.7989,54.32,0.4957,0.7467,599.21,4.2272,1.9402,3.9678,3608.83,19.7926,0.8531,16.1854,22.1494,20.809,7154.46
1999-08-16,0.5095,0.3144,0.7999,53.34,0.4936,0.7447,595.78,4.2173,1.9356,3.9584,3610.56,19.7385,0.8499,16.1628,22.0974,20.6939,7138.67
1999-08-17,0.5119,0.315,0.8048,53.38,0.498,0.7506,594.76,4.2372,1.9447,3.9771,3632.72,19.8391,0.8537,16.2389,22.2015,20.9091,7172.3
1999-08-18,0.5103,0.3169,0.8064,53.44,0.5012,0.7481,592.9,4.2239,1.9386,3.9646,3621.36,19.7771,0.851,16.1881,22.1423,20.7799,7149.88
1999-08-19,0.5124,0.3179,0.8042,53.48,0.5036,0.7514,593.82,4.2413,1.9466,3.981,3693.94,19.9048,0.8565,16.2599,22.2386,20.9551,7179.82
1999-08-20,0.5108,0.3182,0.8059,52.36,0.5032,0.7498,592.04,4.2281,1.9405,3.9685,3750,19.959,0.8604,16.1886,22.1538,20.9152,7157.4
1999-08-21,0.5121,0.3186,0.8031,52.5,0.5068,0.7549,593.61,4.2388,1.9455,3.9755,3745.79,19.9785,0.8607,16.2195,22.2255,20.9941,7176.89
1999-08-22,0.5091,0.3185,0.8012,52.02,0.5045,0.7502,589.11,4.214,1.9341,3.9553,3702.18,19.8074,0.8567,16.1143,22.08,20.7947,7134.84
1999-08-23,0.5109,0.3191,0.8017,52.41,0.5064,0.7524,587.25,4.2289,1.9409,3.9693,3715.27,19.8852,0.8615,16.1508,22.1581,20.8682,7160.07
1999-08-24,0.5074,0.3171,0.8014,52.1,0.5058,0.7514,583.56,4.1999,1.9276,3.9452,3676.45,19.7797,0.8548,16.0402,22.0063,20.7252,7111.02
1999-08-25,0.504,0.3146,0.7962,51.7,0.5024,0.7451,579.59,4.1718,1.9147,3.9187,3615.14,19.6013,0.8463,15.9125,21.8639,20.5864,7063.87
1999-08-26,0.5066,0.3129,0.7985,52.15,0.4956,0.7469,576.67,4.1933,1.9246,3.939,3649.5,19.573,0.8496,15.9694,22.0045,20.6571,7100.31
1999-08-27,0.5089,0.3133,0.7987,52.06,0.4963,0.7517,572.19,4.2123,1.9333,3.9568,3666.07,19.6089,0.8548,16.0419,22.0968,20.7356,7132.04
1999-08-28,0.5074,0.3113,0.7956,52.18,0.4931,0.7494,573.28,4.1999,1.9276,3.9452,3665.82,19.5964,0.8515,16.0098,22.0317,20.6745,7111.52
1999-08-29,0.5062,0.3116,0.7922,51.86,0.4956,0.7469,573.28,4.19,1.9231,3.9358,3665.1,19.55,0.8484,15.982,22.0049,20.6256,7094.7
1999-08-30,0.4944,0.3048,0.7778,50.63,0.4878,0.7302,557.64,4.0923,1.8782,3.8441,3582.25,19.0648,0.8296,15.6688,21.4968,20.1448,6930.05
1999-08-31,0.4948,0.3046,0.7795,51.02,0.4879,0.7313,560.81,4.0956,1.8797,3.8472,3564.48,19.0876,0.8314,15.6319,21.534,20.1264,6935.41
1999-09-01,0.4933,0.3062,0.7757,51.06,0.4905,0.7307,559.56,4.0832,1.8741,3.8355,3480.95,18.9347,0.8268,15.6042,21.4514,20.0506,6915.37
1999-09-02,0.4956,0.3086,0.7795,51.4,0.4922,0.7345,560.2,4.1022,1.8828,3.8504,3494.71,18.8207,0.8297,15.6621,21.549,20.1193,6948.11
1999-09-03,0.508,0.3151,0.7886,52.33,0.4987,0.7489,574.21,4.2049,1.9299,3.9468,3594.83,19.3874,0.85,16.0591,22.0882,20.6482,7121.97
1999-09-04,0.5069,0.3158,0.7887,52.26,0.5029,0.7488,575.25,4.1958,1.9257,3.9382,3592.13,19.2719,0.8462,16.0193,22.0353,20.5654,7106.54
1999-09-05,0.5094,0.3164,0.7925,52.19,0.5024,0.7537,577.76,4.2165,1.9352,3.9577,3609.85,19.3302,0.8512,16.0983,22.1465,20.6541,7142.11
1999-09-06,0.5163,0.3201,0.8006,52.69,0.5119,0.7621,584.06,4.2736,1.9614,4.0113,3661.35,19.4371,0.8597,16.3164,22.4491,20.8565,7238.86
1999-09-07,0.5173,0.3216,0.8023,52.58,0.5127,0.7632,584.73,4.2819,1.9652,4.019,3637.48,19.3872,0.8644,16.3325,22.4926,20.7935,7252.88
1999-09-08,0.5161,0.3193,0.7999,52.68,0.5083,0.7592,583.43,4.2724,1.9609,4.0101,3629.4,19.3441,0.8625,16.2962,22.44,20.7214,7237.79
1999-09-09,0.5233,0.3241,0.809,53.59,0.5195,0.759,597.52,4.3315,1.988,4.0657,3713.63,19.6489,0.8715,16.4492,22.7614,21.087,7339.37
1999-09-10,0.521,0.3222,0.8012,53.27,0.5186,0.7572,590.17,4.3129,1.9795,4.0513,3666.43,19.5644,0.868,16.3323,22.6505,20.9963,7308.85
1999-09-11,0.5233,0.3239,0.8,53.64,0.5187,0.7606,594.13,4.3315,1.988,4.0688,3656.53,19.7081,0.8715,16.4234,22.7614,21.087,7340.41
1999-09-12,0.5195,0.3176,0.7934,53.64,0.5046,0.7546,589.28,4.3001,1.9736,4.0393,3715.67,19.2746,0.8607,15.9585,22.5909,20.8299,7289.7
1999-09-13,0.5207,0.3171,0.791,54.25,0.5041,0.7548,596.8,4.31,1.9782,4.0486,3778.3,19.5733,0.8672,16.0249,22.6431,21.1905,7306.8
1999-09-14,0.5143,0.3122,0.7874,54.12,0.4982,0.7507,584.97,4.257,1.9538,3.9988,3678.47,19.1527,0.8548,15.8279,22.3622,20.7757,7216.98
1999-09-15,0.5164,0.3152,0.7888,54.32,0.5021,0.7524,585.17,4.2744,1.9618,4.0152,3698.78,19.2238,0.8576,15.8779,22.4535,20.8347,7248.26
1999-09-16,0.5157,0.315,0.7861,54.2,0.5028,0.7506,590.94,4.2686,1.9592,4.0097,3739.3,19.4072,0.8604,15.8564,22.4437,21.0385,7238.95
1999-09-17,0.5173,0.3139,0.7861,54.78,0.5002,0.7534,591.89,4.2819,1.9652,4.0222,3731.96,19.3945,0.8632,15.8909,22.5133,21.0262,7261.41
1999-09-18,0.519,0.315,0.7878,54.88,0.5032,0.7546,589.11,4.2959,1.9717,4.0354,3749.64,19.4363,0.8664,15.9481,22.5743,21.0953,7285.54
1999-09-19,0.5238,0.318,0.7834,55.6,0.5107,0.76,588.95,4.3357,1.9899,4.0727,3757.17,19.6161,0.8772,16.0807,22.7831,21.2643,7353.71
1999-09-20,0.5204,0.3182,0.7817,55.08,0.514,0.7547,583.03,4.3075,1.977,4.0463,3776.12,19.4815,0.8716,16.0552,22.6586,21.1028,7307.54
1999-09-21,0.5198,0.3182,0.7822,54.51,0.5134,0.7535,585.5,4.3026,1.9747,4.0416,3780,19.4081,0.87,16.4739,22.6273,21.0993,7298.33
1999-09-22,0.5164,0.3158,0.777,54.65,0.5102,0.7499,585.3,4.2744,1.9618,4.0183,3791.12,19.2956,0.8655,15.8926,22.4819,20.9896,7250.07
1999-09-23,0.5144,0.3127,0.7749,54.17,0.5076,0.7469,578.9,4.2579,1.9542,3.9996,3754.38,19.1636,0.8604,15.8359,22.3999,20.8826,7222.25
1999-09-24,0.5148,0.3113,0.7732,54.3,0.5063,0.7447,580.39,4.2612,1.9557,4.0027,3779.37,19.1571,0.8648,16.3154,22.4225,20.9091,7229.15
1999-09-25,0.5088,0.3092,0.7728,53.55,0.5078,0.7327,575.52,4.2264,1.9397,3.9716,3751.26,19.0219,0.8594,15.9501,22.1815,20.6298,7144.89
1999-09-26,0.5064,0.3064,0.7742,53.44,0.5027,0.7309,570.66,4.1916,1.9238,3.9405,3723.16,18.8866,0.854,15.5848,22.0642,20.5072,7113.46
1999-09-27,0.508,0.3088,0.7752,53.86,0.5074,0.7297,572.73,4.2049,1.9299,3.9529,3782.2,19.0529,0.8609,15.634,22.1339,20.5974,7135.94
1999-09-28,0.5079,0.3097,0.7789,53.66,0.507,0.7309,571.32,4.2041,1.9288,3.9521,3764.64,18.9993,0.859,15.6165,22.1219,20.5171,7135.55
1999-09-29,0.5051,0.3081,0.7722,53.1,0.5112,0.7245,565.88,4.1809,1.9189,3.9304,3763.41,19.0011,0.8641,15.4923,22.0202,20.4545,7097.72
1999-09-30,0.4942,0.3046,0.7745,52.86,0.5059,0.7147,555.16,4.0906,1.8775,3.8455,3682.19,18.5492,0.8411,15.158,21.5573,20.0501,6943.8
1999-10-01,0.4964,0.3071,0.7791,53.31,0.5112,0.7188,559.14,4.1089,1.8858,3.8626,3715.19,18.6388,0.8434,15.2301,21.6285,20.1518,6974.71
1999-10-02,0.4931,0.3053,0.7791,53.2,0.5076,0.7139,557.37,4.0815,1.8733,3.837,3778.16,18.5566,0.837,15.6276,21.4847,20.0302,6930.8
1999-10-03,0.4949,0.3077,0.7753,53.51,0.5067,0.711,559.15,4.0964,1.8801,3.851,3803.61,18.5824,0.8377,15.1841,21.5779,20.128,6956.11
1999-10-04,0.4948,0.3099,0.7788,53.26,0.5,0.7131,558.79,4.0956,1.8797,3.8502,3733.96,18.5856,0.8374,15.1997,21.5711,20.0869,6954.7
1999-10-05,0.4956,0.3114,0.7777,53.19,0.5043,0.7138,559.62,4.1026,1.883,3.8568,3729.12,18.6737,0.8401,15.2071,21.6131,20.1114,6966.65
1999-10-06,0.4943,0.3093,0.7798,53.7,0.5039,0.716,558.16,4.0915,1.8778,3.8463,3631.52,18.5948,0.8386,15.161,21.5444,20.027,6947.67
1999-10-07,0.492,0.3054,0.7782,53.85,0.4991,0.7106,552.75,4.0728,1.8693,3.8288,3570.39,18.4754,0.8325,15.0967,21.4438,19.926,6916.04
1999-10-08,0.494,0.3055,0.7776,53.73,0.4968,0.7134,553.45,4.089,1.8767,3.844,3613.39,18.4585,0.8375,15.1147,21.5436,19.9556,6943.46
1999-10-09,0.4914,0.3053,0.7792,53.67,0.4986,0.7116,547.83,4.0675,1.8668,3.8237,3586.5,18.3751,0.8324,15.0168,21.4253,19.8898,6906.91
1999-10-10,0.4932,0.3096,0.7799,53.78,0.4998,0.7148,556.04,4.0824,1.8737,3.8377,3570.96,18.4839,0.8347,15.1227,21.5087,19.9109,6933.2
1999-10-11,0.4863,0.306,0.7754,52.91,0.4966,0.7076,548.01,4.0252,1.8475,3.784,3567.5,18.2389,0.824,14.9294,21.2127,19.6712,6836.19
1999-10-12,0.4872,0.3052,0.7745,53.19,0.4965,0.7089,548.28,4.0327,1.8509,3.7911,3611.19,18.3484,0.8295,14.9616,21.2519,19.7539,6848.84
1999-10-13,0.4929,0.3066,0.7797,53.96,0.4997,0.7163,555.95,4.0799,1.8725,3.8354,3672.5,18.6403,0.8406,15.1135,21.4759,20.0023,6928.98
1999-10-14,0.4942,0.3072,0.7821,54.65,0.5004,0.7169,557.92,4.0906,1.8775,3.8455,3668.52,18.8319,0.8433,15.1766,21.5647,20.1119,6948
1999-10-15,0.49,0.3063,0.779,54.35,0.4976,0.7107,553.18,4.0559,1.8615,3.8128,3637.34,18.6719,0.8361,15.0476,21.3628,19.941,6888.94
1999-10-16,0.4884,0.3051,0.7803,54.32,0.4944,0.7104,554,4.0426,1.8554,3.8004,3641.69,18.6393,0.8346,15.0123,21.2921,19.9003,6865.47
1999-10-17,0.4906,0.3043,0.7877,54.34,0.4889,0.7175,557,4.0608,1.8638,3.8175,3647.21,18.6876,0.8403,15.0707,21.388,19.9654,6895.66
1999-10-18,0.4898,0.3056,0.7876,54.5,0.4884,0.7157,560.03,4.0542,1.8608,3.8113,3696.23,18.6856,0.8403,15.0739,21.3531,20.0308,6884.42
1999-10-19,0.4874,0.3045,0.7928,54.24,0.4914,0.7086,553.87,4.0344,1.8516,3.7926,3591.38,18.4323,0.8331,14.9724,21.2728,19.9326,6850.68
1999-10-20,0.4879,0.3064,0.7914,53.76,0.5005,0.7068,553.43,4.0385,1.8535,3.7965,3646.11,18.5002,0.8384,14.9969,21.2727,20.0019,6857.71
1999-10-21,0.4861,0.3045,0.791,53.28,0.5004,0.7057,549.77,4.0236,1.8467,3.7825,3613.75,18.5303,0.838,14.9232,21.1983,19.9281,6832.4
1999-10-22,0.4895,0.3099,0.7926,53.95,0.5076,0.7097,552.12,4.0517,1.8596,3.8089,3604.2,18.6103,0.84,15.0138,21.3523,20.0919,6879.71
1999-10-23,0.4875,0.3074,0.8057,52.21,0.501,0.7065,545.8,4.0352,1.852,3.7934,3648.58,18.5342,0.8396,14.9662,21.2406,19.9611,6851.6
1999-10-24,0.4877,0.3093,0.8031,52.54,0.5051,0.7106,546.14,4.0368,1.8528,3.7949,3639.18,18.5418,0.8411,14.9586,21.2615,19.9449,6853.92
1999-10-25,0.4887,0.3097,0.8039,52.77,0.5109,0.7095,547.02,4.0451,1.8566,3.8027,3633.09,18.6294,0.8428,15.0261,21.3051,19.9858,6870.66
1999-10-26,0.4828,0.3065,0.8027,51.92,0.5037,0.7016,539.99,3.9963,1.8342,3.7568,3594.56,18.3695,0.8292,14.8219,21.031,19.8652,6786.98
1999-10-27,0.4845,0.3065,0.8004,51.47,0.5057,0.7051,542.19,4.0108,1.8408,3.7704,3604.91,18.3871,0.8298,14.8802,21.1194,19.8887,6811.59
1999-10-28,0.4883,0.3086,0.8013,52.32,0.508,0.7109,548.04,4.0418,1.8551,3.7996,3605.98,18.5083,0.8338,14.9908,21.2779,20.0183,6864.55
1999-10-29,0.4937,0.3119,0.803,52.59,0.5106,0.7194,552.61,4.0865,1.8756,3.8416,3635.13,18.6776,0.841,15.1752,21.5108,20.1903,6941.46
1999-10-30,0.4924,0.3123,0.8032,52.36,0.5115,0.7174,551.65,4.0757,1.8706,3.8315,3671.51,18.6496,0.8409,15.1167,21.4665,20.1371,6922.93
1999-10-31,0.4934,0.3124,0.8004,52.09,0.5117,0.7211,551.72,4.084,1.8744,3.8393,3670.76,18.7017,0.8426,15.1427,21.5051,20.2027,6937.49
1999-11-01,0.4873,0.3089,0.7933,51.25,0.5031,0.7137,544.9,4.0335,1.8513,3.7918,3649.81,18.5619,0.8349,14.9601,21.2319,19.9773,6851.95
1999-11-02,0.4892,0.3109,0.7974,51.67,0.506,0.7178,546.6,4.0493,1.8585,3.8066,3647.65,18.5144,0.8367,15.0508,21.3147,20.0552,6879.65
1999-11-03,0.4886,0.3101,0.7998,51.52,0.5039,0.7197,545.8,4.0443,1.8562,3.8019,3643.18,18.5619,0.8393,14.9954,21.291,20.0183,6871.21
1999-11-04,0.4846,0.3076,0.7991,51.83,0.4983,0.7125,541.76,4.0112,1.841,3.7738,3605.28,18.417,0.8331,14.9138,21.1094,19.8666,6813.98
1999-11-05,0.4867,0.3099,0.8014,51.76,0.5002,0.7148,543.32,4.0286,1.849,3.7901,3631.72,18.4198,0.8366,14.9463,21.2058,19.9405,6842.79
1999-11-06,0.4891,0.3115,0.8014,52.19,0.5089,0.7188,544.17,4.0484,1.8581,3.8088,3636.06,18.4826,0.8376,15.0154,21.3104,20.0144,6877.51
1999-11-07,0.4869,0.3085,0.8057,52.18,0.5069,0.7159,540.28,4.0302,1.8497,3.7887,3625.09,18.3648,0.8329,14.9478,21.2194,19.9122,6846.57
1999-11-08,0.4876,0.3071,0.8038,52.28,0.5016,0.7156,540.46,4.036,1.8524,3.7942,3638.43,18.3981,0.8366,14.9372,21.245,19.9652,6855.44
1999-11-09,0.4928,0.3093,0.806,52.6,0.5042,0.7204,547.99,4.0791,1.8722,3.8376,3685.49,18.6084,0.8453,15.078,21.4765,20.2028,6930.04
1999-11-10,0.5028,0.3166,0.8191,53.67,0.5201,0.7328,559.17,4.1618,1.9101,3.9125,3814.49,19.0004,0.8623,15.3793,21.9073,20.6128,7070.93
1999-11-11,0.5053,0.3175,0.8206,53.53,0.5275,0.7348,560.45,4.1825,1.9196,3.935,3827.65,19.0876,0.8672,15.4228,22.0213,20.7304,7104.83
1999-11-12,0.4998,0.3135,0.8167,52.84,0.5243,0.7284,553.37,4.1373,1.899,3.8913,3780.26,18.933,0.8585,15.2549,21.7841,20.5297,7027.73
